Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1044,60,RL,86,11839,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Con1Norm,Con2Norm,1Fam,2Story,7,5,YearBuild_1990,YearRemodAdd_1990,Hip,CompShg,Ext1_HdBoard,Ext2_HdBoard,BrkFace,99,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,1085,BsmtFinTyp2_Unf,0,390,1475,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1532,797,0,2329,1,0,2,1,4,1,KitchenQual_Gd,10,Typ,1,FireplaceQual_Ex,Attchd,GarageYrBlt_1990,Unf,2,514,GarageQual_TA,GarageCond_TA,PavedDrive_Y,192,121,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2008,WD,Normal,262280
1045,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Con1PosN,Con2Norm,1Fam,1Story,8,5,YearBuild_1981,YearRemodAdd_1981,Hip,WdShngl,Ext1_BrkFace,Ext2_BrkFace,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,1104,BsmtFinTyp2_Unf,0,1420,2524,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,2524,0,0,2524,1,0,2,1,4,1,KitchenQual_Gd,9,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_1981,Fin,2,542,GarageQual_TA,GarageCond_TA,PavedDrive_Y,474,120,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,7,YrSold_2009,WD,Normal,278000
1046,20,RL,NA,13680,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Con1Norm,Con2Norm,1Fam,1Story,3,5,YearBuild_1955,YearRemodAdd_1955,Hip,CompShg,Ext1_BrkFace,Ext2_Wd Sdng,None,0,ExtQual_TA,ExtCond_NA,Slab,BsmtQual_NA,BsmtCond_NA,BsmtExpo_NA,BsmtFinTyp1_NA,0,BsmtFinTyp2_NA,0,0,0,HeatTyp_GasA,HeatQC_Ex,Y,FuseA,1733,0,0,1733,0,0,2,0,4,1,KitchenQual_TA,8,Min2,1,FireplaceQual_Gd,Attchd,GarageYrBlt_1955,Unf,2,452,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2009,WD,Normal,139600
1047,60,RL,85,16056,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Con1Norm,Con2Norm,1Fam,2Story,9,5,YearBuild_2005,YearRemodAdd_2006,Hip,CompShg,Ext1_CemntBd,Ext2_CmentBd,Stone,208,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,240,BsmtFinTyp2_Unf,0,1752,1992,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1992,876,0,2868,0,0,3,1,4,1,KitchenQual_Ex,11,Typ,1,FireplaceQual_Gd,BuiltIn,GarageYrBlt_2005,Fin,3,716,GarageQual_TA,GarageCond_TA,PavedDrive_Y,214,108,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2006,New,Partial,556581
1048,20,RL,57,9245,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,5,5,YearBuild_1994,YearRemodAdd_1995,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_TA,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,686,BsmtFinTyp2_Unf,0,304,990,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,990,0,0,990,0,1,1,0,3,1,KitchenQual_TA,5,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1996,Unf,2,672,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,2,YrSold_2008,WD,Normal,145000
1049,20,RL,100,21750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Con1Norm,Con2Norm,1Fam,1Story,5,4,YearBuild_1960,YearRemodAdd_2006,Hip,CompShg,Ext1_HdBoard,Ext2_HdBoard,BrkFace,75,ExtQual_TA,ExtCond_NA,Slab,BsmtQual_NA,BsmtCond_NA,BsmtExpo_NA,BsmtFinTyp1_NA,0,BsmtFinTyp2_NA,0,0,0,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1771,0,0,1771,0,0,1,0,3,1,KitchenQual_TA,9,Min1,1,FireplaceQual_TA,Attchd,GarageYrBlt_1960,Unf,2,336,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_GdPrv,MisFeature_NA,0,11,YrSold_2009,WD,Normal,115000
1050,20,RL,60,11100,Pave,NA,Reg,Low,AllPub,Inside,Gtl,Edwards,Con1Norm,Con2Norm,1Fam,1Story,4,7,YearBuild_1946,YearRemodAdd_2006,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_NA,CBlock,BsmtQual_NA,BsmtCond_NA,BsmtExpo_NA,BsmtFinTyp1_NA,0,BsmtFinTyp2_NA,0,0,0,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,930,0,0,930,0,0,1,0,2,1,KitchenQual_Gd,6,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1946,Unf,1,308,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,4,YrSold_2010,WD,Abnorml,84900
1051,20,RL,73,8993,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Con1Norm,Con2Norm,1Fam,1Story,7,5,YearBuild_2007,YearRemodAdd_2007,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,1302,1302,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1302,0,0,1302,0,0,2,0,3,1,KitchenQual_Gd,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_2007,Fin,2,436,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,22,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2007,New,Partial,176485
1052,20,RL,103,11175,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,1Story,7,5,YearBuild_2007,YearRemodAdd_2007,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,1316,1316,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,KitchenQual_Gd,6,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2007,Fin,2,440,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,20,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,10,YrSold_2007,New,Partial,200141
1053,60,RL,100,9500,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Con1Artery,Con2Norm,1Fam,2Story,6,6,YearBuild_1964,YearRemodAdd_1978,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkCmn,272,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Rec,442,BsmtFinTyp2_Unf,0,374,816,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1127,850,0,1977,0,1,1,1,4,1,KitchenQual_TA,9,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1964,RFn,2,540,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,52,0,0,0,0,PoolQC_NA,Fence_GdPrv,MisFeature_NA,0,6,YrSold_2007,WD,Normal,165000
1054,20,RL,68,8562,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Edwards,Con1Norm,Con2Norm,1Fam,1Story,5,6,YearBuild_1957,YearRemodAdd_2002,Hip,CompShg,Ext1_HdBoard,Ext2_HdBoard,Stone,145,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_Rec,383,BsmtFinTyp2_Unf,0,833,1216,HeatTyp_GasA,HeatQC_Ex,Y,FuseA,1526,0,0,1526,0,0,1,0,4,1,KitchenQual_TA,7,Min2,1,FireplaceQual_Gd,Basment,GarageYrBlt_1957,Unf,1,364,GarageQual_TA,GarageCond_TA,PavedDrive_Y,116,78,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2010,WD,Normal,144500
1055,60,RL,90,11367,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Con1Norm,Con2Norm,1Fam,2Story,8,5,YearBuild_2002,YearRemodAdd_2002,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,BrkFace,210,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Mn,BsmtFinTyp1_GLQ,932,BsmtFinTyp2_Unf,0,133,1065,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1091,898,0,1989,1,0,2,1,3,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2002,Fin,2,586,GarageQual_TA,GarageCond_TA,PavedDrive_Y,199,60,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,11,YrSold_2006,WD,Normal,255000
1056,20,RL,104,11361,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Con1Norm,Con2Norm,1Fam,1Story,6,5,YearBuild_1976,YearRemodAdd_1976,Gable,CompShg,Ext1_Plywood,Ext2_Plywood,BrkFace,160,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,644,BsmtFinTyp2_Unf,0,549,1193,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1523,0,0,1523,0,1,2,0,3,1,KitchenQual_TA,7,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1976,Fin,2,478,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,189,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,5,YrSold_2008,COD,Abnorml,180000
1057,120,RL,43,7052,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Con1Norm,Con2Norm,TwnhsE,1Story,7,5,YearBuild_2005,YearRemodAdd_2005,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,Stone,240,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,659,BsmtFinTyp2_Unf,0,705,1364,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1364,0,0,1364,1,0,2,0,2,1,KitchenQual_Gd,6,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2005,RFn,2,484,GarageQual_TA,GarageCond_TA,PavedDrive_Y,192,36,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2006,WD,Normal,185850
1058,60,RL,NA,29959,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,NoRidge,Con1Norm,Con2Norm,1Fam,2Story,7,6,YearBuild_1994,YearRemodAdd_1994,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_GLQ,595,BsmtFinTyp2_Unf,0,378,973,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,979,871,0,1850,0,0,2,1,3,1,KitchenQual_Gd,7,Typ,1,FireplaceQual_Gd,BuiltIn,GarageYrBlt_1994,Fin,2,467,GarageQual_TA,GarageCond_TA,PavedDrive_Y,168,98,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,1,YrSold_2009,WD,Normal,248000
1059,60,RL,96,11308,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Con1Norm,Con2Norm,1Fam,2Story,9,5,YearBuild_2008,YearRemodAdd_2008,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,Stone,154,ExtQual_Ex,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Av,BsmtFinTyp1_GLQ,936,BsmtFinTyp2_Unf,0,168,1104,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1130,1054,0,2184,1,0,2,1,3,1,KitchenQual_Ex,10,Typ,1,FireplaceQual_Gd,Attchd,GarageYrBlt_2008,Fin,3,836,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,102,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,7,YrSold_2009,WD,Normal,335000
1060,50,RL,NA,11275,Pave,NA,IR1,HLS,AllPub,Corner,Mod,Crawfor,Con1Norm,Con2Norm,1Fam,1.5Fin,6,7,YearBuild_1932,YearRemodAdd_1950,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,BrkFace,480,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_Mn,BsmtFinTyp1_Rec,297,BsmtFinTyp2_LwQ,557,0,854,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1096,895,0,1991,0,0,1,1,3,1,KitchenQual_TA,7,Typ,1,FireplaceQual_Gd,Detchd,GarageYrBlt_1977,Unf,2,432,GarageQual_TA,GarageCond_Fa,PavedDrive_Y,0,0,19,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,3,YrSold_2007,WD,Normal,220000
1061,120,RL,41,4920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Con1Norm,Con2Norm,TwnhsE,1Story,8,5,YearBuild_2001,YearRemodAdd_2001,Gable,CompShg,Ext1_CemntBd,Ext2_CmentBd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_Mn,BsmtFinTyp1_GLQ,616,BsmtFinTyp2_Unf,0,722,1338,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1338,0,0,1338,1,0,2,0,2,1,KitchenQual_Gd,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_2001,Fin,2,582,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,170,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,4,YrSold_2010,WD,Normal,213500
1062,30,C (all),120,18000,Grvl,NA,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Con1Norm,Con2Norm,1Fam,1Story,3,4,YearBuild_1935,YearRemodAdd_1950,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_Fa,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,894,894,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,894,0,0,894,0,0,1,0,2,1,KitchenQual_TA,6,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1994,RFn,3,1248,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,20,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_Shed,560,8,YrSold_2008,ConLD,Normal,81000
1063,190,RM,85,13600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Con1Norm,Con2Norm,2fmCon,2Story,5,5,YearBuild_1900,YearRemodAdd_1950,Gable,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,None,0,ExtQual_TA,ExtCond_TA,BrkTil,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,662,662,HeatTyp_GasA,HeatQC_TA,N,SBrkr,1422,915,0,2337,0,0,2,0,5,2,KitchenQual_TA,10,Min2,0,FireplaceQual_NA,Detchd,GarageYrBlt_1945,Unf,2,560,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,57,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,9,YrSold_2007,WD,Normal,90000
1064,30,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Con1Artery,Con2Norm,1Fam,1Story,6,6,YearBuild_1925,YearRemodAdd_1980,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_TA,BrkTil,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_BLQ,397,BsmtFinTyp2_Unf,0,706,1103,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,1103,0,0,1103,0,0,1,0,2,1,KitchenQual_Gd,5,Typ,1,FireplaceQual_Gd,Detchd,GarageYrBlt_1976,Unf,2,440,GarageQual_TA,GarageCond_TA,PavedDrive_Y,166,120,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,7,YrSold_2006,WD,Normal,110500
1065,20,RL,NA,11000,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Con1Norm,Con2Norm,1Fam,1Story,5,6,YearBuild_1966,YearRemodAdd_1966,Gable,CompShg,Ext1_Plywood,Ext2_Plywood,BrkFace,200,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_Mn,BsmtFinTyp1_BLQ,740,BsmtFinTyp2_Rec,230,184,1154,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1154,0,0,1154,0,0,1,1,3,1,KitchenQual_TA,6,Typ,1,FireplaceQual_Po,Attchd,GarageYrBlt_1966,RFn,2,480,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,58,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,11,YrSold_2009,WD,Normal,154000
1066,60,RL,80,14000,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Con1Norm,Con2Norm,1Fam,2Story,7,5,YearBuild_1996,YearRemodAdd_1997,Gable,CompShg,Ext1_Wd Sdng,Ext2_Wd Sdng,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Ex,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,1201,BsmtFinTyp2_Unf,0,105,1306,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,1306,954,0,2260,1,0,2,1,3,1,KitchenQual_Gd,7,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1996,RFn,2,533,GarageQual_TA,GarageCond_TA,PavedDrive_Y,296,44,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,4,YrSold_2010,WD,Normal,328000
1067,60,RL,59,7837,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Con1Norm,Con2Norm,1Fam,2Story,6,7,YearBuild_1993,YearRemodAdd_1994,Gable,CompShg,Ext1_VinylSd,Ext2_VinylSd,None,0,ExtQual_Gd,ExtCond_TA,PConc,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,799,799,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,799,772,0,1571,0,0,2,1,3,1,KitchenQual_TA,7,Typ,1,FireplaceQual_TA,Attchd,GarageYrBlt_1993,RFn,2,380,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,40,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2009,WD,Normal,178000
1068,60,RL,80,9760,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,NAmes,Con1Norm,Con2Norm,1Fam,2Story,6,6,YearBuild_1964,YearRemodAdd_1964,Gable,CompShg,Ext1_HdBoard,Ext2_HdBoard,BrkFace,360,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_Gd,BsmtFinTyp1_GLQ,674,BsmtFinTyp2_LwQ,106,0,780,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,798,813,0,1611,1,0,1,1,4,1,KitchenQual_TA,7,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1964,RFn,2,442,GarageQual_TA,GarageCond_TA,PavedDrive_Y,328,128,0,0,189,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2008,WD,Normal,167900
1069,160,RM,42,3964,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Con1Norm,Con2Norm,TwnhsE,2Story,6,4,YearBuild_1973,YearRemodAdd_1973,Gable,CompShg,Ext1_CemntBd,Ext2_CmentBd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_Gd,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,837,BsmtFinTyp2_Unf,0,105,942,HeatTyp_GasA,HeatQC_Gd,Y,SBrkr,1291,1230,0,2521,1,0,2,1,5,1,KitchenQual_TA,10,Maj1,1,FireplaceQual_Gd,Attchd,GarageYrBlt_1973,Fin,2,576,GarageQual_TA,GarageCond_TA,PavedDrive_Y,728,20,0,0,0,0,PoolQC_NA,Fence_GdPrv,MisFeature_NA,0,6,YrSold_2006,WD,Normal,151400
1070,45,RL,60,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Norm,Con2Norm,1Fam,1.5Unf,5,7,YearBuild_1949,YearRemodAdd_2003,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_ALQ,220,BsmtFinTyp2_Unf,0,625,845,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,893,0,0,893,0,1,1,0,2,1,KitchenQual_Gd,4,Typ,0,FireplaceQual_NA,Detchd,GarageYrBlt_1985,Unf,2,576,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2007,WD,Normal,135000
1071,20,RL,72,10152,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Con1Norm,Con2Norm,1Fam,1Story,5,5,YearBuild_1956,YearRemodAdd_1956,Hip,CompShg,Ext1_MetalSd,Ext2_MetalSd,BrkFace,120,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_BLQ,586,BsmtFinTyp2_Unf,0,462,1048,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,1048,0,0,1048,1,0,1,0,3,1,KitchenQual_TA,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1956,Unf,1,286,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,20,0,0,192,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,6,YrSold_2007,WD,Normal,135000
1072,60,RL,78,11700,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Con1RRAn,Con2Norm,1Fam,2Story,6,6,YearBuild_1968,YearRemodAdd_1968,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_Rec,298,BsmtFinTyp2_Unf,0,429,727,HeatTyp_GasA,HeatQC_Ex,Y,SBrkr,829,727,0,1556,0,0,1,1,4,1,KitchenQual_TA,8,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1968,Unf,2,441,GarageQual_TA,GarageCond_TA,PavedDrive_Y,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,5,YrSold_2009,WD,Normal,154000
1073,50,RL,50,7585,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Con1Artery,Con2Norm,1Fam,1.5Fin,5,3,YearBuild_1948,YearRemodAdd_1950,Gable,CompShg,Ext1_MetalSd,Ext2_MetalSd,None,0,ExtQual_TA,ExtCond_Fa,CBlock,BsmtQual_Fa,BsmtCond_Fa,BsmtExpo_Mn,BsmtFinTyp1_Unf,0,BsmtFinTyp2_Unf,0,810,810,HeatTyp_GasA,HeatQC_Fa,Y,FuseA,1002,454,0,1456,1,1,1,0,4,1,KitchenQual_TA,7,Typ,1,FireplaceQual_TA,Detchd,GarageYrBlt_1954,Unf,1,280,GarageQual_TA,GarageCond_TA,PavedDrive_P,0,0,0,0,0,0,PoolQC_NA,Fence_NA,MisFeature_NA,0,8,YrSold_2006,WD,Normal,91500
1074,60,RL,75,7950,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Con1Norm,Con2Norm,1Fam,2Story,6,6,YearBuild_1977,YearRemodAdd_1977,Hip,CompShg,Ext1_HdBoard,Ext2_Plywood,BrkFace,140,ExtQual_TA,ExtCond_TA,CBlock,BsmtQual_TA,BsmtCond_TA,BsmtExpo_No,BsmtFinTyp1_BLQ,535,BsmtFinTyp2_Unf,0,155,690,HeatTyp_GasA,HeatQC_TA,Y,SBrkr,698,728,0,1426,0,0,1,1,3,1,KitchenQual_TA,6,Typ,0,FireplaceQual_NA,Attchd,GarageYrBlt_1977,Fin,2,440,GarageQual_TA,GarageCond_TA,PavedDrive_Y,252,0,0,0,0,0,PoolQC_NA,Fence_MnPrv,MisFeature_NA,0,7,YrSold_2009,WD,Normal,159500
